,Name,Replacement,Frequency
22731,Dunahoe,proper_name_surname,0.0
22732,Dunahoo,proper_name_surname,0.0
22733,Dunakin,proper_name_surname,0.0
22734,Dunavant,proper_name_surname,0.001
22735,Dunaway,proper_name_surname,0.004
22736,Dunay,proper_name_surname,0.0
22737,Dunbar,proper_name_surname,0.011
22738,Duncan,proper_name_surname,0.055
22739,Duncans,proper_name_surname,0.0
22740,Duncanson,proper_name_surname,0.001
22741,Duncil,proper_name_surname,0.0
22742,Dunckel,proper_name_surname,0.0
22743,Duncker,proper_name_surname,0.0
22744,Duncklee,proper_name_surname,0.0
22745,Duncomb,proper_name_surname,0.0
22746,Duncombe,proper_name_surname,0.0
22747,Dundas,proper_name_surname,0.001
22748,Dundee,proper_name_surname,0.0
22749,Dunderman,proper_name_surname,0.0
22750,Dundlow,proper_name_surname,0.0
22751,Dundon,proper_name_surname,0.0
22752,Dunegan,proper_name_surname,0.0
22753,Dunemann,proper_name_surname,0.0
22754,Dunemn,proper_name_surname,0.0
22755,Dunfee,proper_name_surname,0.001
22756,Dunford,proper_name_surname,0.002
22757,Dung,proper_name_male,0.002
22758,Dungan,proper_name_surname,0.001
22759,Dungee,proper_name_surname,0.0
22760,Dungey,proper_name_surname,0.0
22761,Dungy,proper_name_surname,0.0
22762,Dunham,proper_name_surname,0.009
22763,Dunigan,proper_name_surname,0.001
22764,Dunivan,proper_name_surname,0.0
22765,Dunk,proper_name_surname,0.0
22766,Dunkan,proper_name_surname,0.0
22767,Dunkel,proper_name_surname,0.001
22768,Dunkelberger,proper_name_surname,0.001
22769,Dunken,proper_name_surname,0.0
22770,Dunkentell,proper_name_surname,0.0
22771,Dunker,proper_name_surname,0.0
22772,Dunkerley,proper_name_surname,0.0
22773,Dunkerson,proper_name_surname,0.0
22774,Dunkin,proper_name_surname,0.001
22775,Dunkinson,proper_name_surname,0.0
22776,Dunkle,proper_name_surname,0.001
22777,Dunkleberger,proper_name_surname,0.0
22778,Dunklee,proper_name_surname,0.0
22779,Dunkley,proper_name_surname,0.001
22780,Dunklin,proper_name_surname,0.001
22781,Dunks,proper_name_surname,0.0
22782,Dunlap,proper_name_surname,0.014
22783,Dunlavy,proper_name_surname,0.0
22784,Dunleavy,proper_name_surname,0.001
22785,Dunlevy,proper_name_surname,0.0
22786,Dunlop,proper_name_surname,0.001
22787,Dunlow,proper_name_surname,0.0
22788,Dunman,proper_name_surname,0.0
22789,Dunmead,proper_name_surname,0.0
22790,Dunmire,proper_name_surname,0.001
22791,Dunmore,proper_name_surname,0.0
22792,Dunn,proper_name_surname,0.058
22793,Dunnagan,proper_name_surname,0.0
22794,Dunnahoo,proper_name_surname,0.0
22795,Dunnam,proper_name_surname,0.001
22796,Dunnavant,proper_name_surname,0.0
22797,Dunnaville,proper_name_surname,0.0
22798,Dunnaway,proper_name_surname,0.0
22799,Dunne,proper_name_surname,0.003
22800,Dunneback,proper_name_surname,0.001
22801,Dunnegan,proper_name_surname,0.0
22802,Dunnell,proper_name_surname,0.0
22803,Dunnigan,proper_name_surname,0.001
22804,Dunning,proper_name_surname,0.004
22805,Dunnings,proper_name_surname,0.0
22806,Dunnington,proper_name_surname,0.0
22807,Dunnivan,proper_name_surname,0.0
22808,Dunnum,proper_name_surname,0.0
22809,Dunny,proper_name_surname,0.0
22810,Dunomes,proper_name_surname,0.0
22811,Dunovant,proper_name_surname,0.0
22812,Dunphe,proper_name_surname,0.0
22813,Dunphy,proper_name_surname,0.001
22814,Dunscomb,proper_name_surname,0.0
22815,Dunseith,proper_name_surname,0.0
22816,Dunsford,proper_name_surname,0.0
22817,Dunshee,proper_name_surname,0.0
22818,Dunshie,proper_name_surname,0.0
22819,Dunsing,proper_name_surname,0.0
22820,Dunsmoor,proper_name_surname,0.0
22821,Dunsmore,proper_name_surname,0.0
22822,Dunson,proper_name_surname,0.001
22823,Dunstan,proper_name_surname,0.0
22824,Dunster,proper_name_surname,0.0
22825,Dunston,proper_name_surname,0.002
22826,Dunsworth,proper_name_surname,0.0
22827,Dunt,proper_name_surname,0.0
22828,Dunten,proper_name_surname,0.0
22829,Duntley,proper_name_surname,0.0
22830,Dunton,proper_name_surname,0.002
22831,Duntz,proper_name_surname,0.0
22832,Dunwiddie,proper_name_surname,0.0
22833,Dunwoody,proper_name_surname,0.0
22834,Dunworth,proper_name_surname,0.0
22835,Dunzelman,proper_name_surname,0.0
22836,Duong,proper_name_surname,0.003
22837,Duonola,proper_name_surname,0.0
22838,Duos,proper_name_surname,0.0
22839,Dupar,proper_name_surname,0.0
22840,Dupas,proper_name_surname,0.0
22841,Dupaski,proper_name_surname,0.0
22842,Dupass,proper_name_surname,0.0
22843,Dupaty,proper_name_surname,0.0
22844,Dupay,proper_name_surname,0.0
22845,Dupee,proper_name_surname,0.0
22846,Duperclay,proper_name_surname,0.0
22847,Duperre,proper_name_surname,0.0
22848,Duperry,proper_name_surname,0.0
22849,Dupes,proper_name_surname,0.0
22850,Duplaga,proper_name_surname,0.0
22851,Duplanti,proper_name_surname,0.0
22852,Duplantis,proper_name_surname,0.001
22853,Duplechain,proper_name_surname,0.0
22854,Duplechin,proper_name_surname,0.0
22855,Dupler,proper_name_surname,0.0
22856,Duplesis,proper_name_surname,0.0
22857,Duplessis,proper_name_surname,0.001
22858,Duplessy,proper_name_surname,0.0
22859,Duplin,proper_name_surname,0.0
22860,Dupont,proper_name_surname,0.004
22861,Duponte,proper_name_surname,0.0
22862,Dupoux,proper_name_surname,0.0
22863,Dupouy,proper_name_surname,0.0
22864,Duppstadt,proper_name_surname,0.001
22865,Dupras,proper_name_surname,0.001
22866,Duprat,proper_name_surname,0.0
22867,Dupray,proper_name_surname,0.0
22868,Dupre,proper_name_surname,0.006
22869,Dupree,proper_name_surname,0.009
22870,Duprey,proper_name_surname,0.002
22871,Dupriest,proper_name_surname,0.0
22872,Dupuis,proper_name_surname,0.004
22873,Dupuy,proper_name_surname,0.001
22874,Duquaine,proper_name_surname,0.0
22875,Duque,proper_name_surname,0.001
22876,Duquette,proper_name_surname,0.002
22877,Dura,proper_name_surname,0.0
22878,Duracher,proper_name_surname,0.0
22879,Duraku,proper_name_surname,0.0
22880,Dural,proper_name_surname,0.0
22881,Durall,proper_name_surname,0.0
22882,Duran,proper_name_surname,0.02
22883,Duranceau,proper_name_surname,0.0
22884,Durand,proper_name_surname,0.003
22885,Durando,proper_name_surname,0.0
22886,Durant,proper_name_surname,0.005
22887,Durante,proper_name_surname,0.001
22888,Durate,proper_name_surname,0.0
22889,Durazo,proper_name_surname,0.001
22890,Durbin,proper_name_surname,0.005
22891,Durboraw,proper_name_surname,0.0
22892,Durch,proper_name_surname,0.0
22893,Durda,proper_name_surname,0.0
22894,Durdan,proper_name_surname,0.0
22895,Durden,proper_name_surname,0.003
22896,Durdy,proper_name_surname,0.0
22897,Dure,proper_name_surname,0.0
22898,Duree,proper_name_surname,0.0
22899,Durell,proper_name_surname,0.0
22900,Durelli,proper_name_surname,0.0
22901,Duren,proper_name_surname,0.001
22902,Durepo,proper_name_surname,0.0
22903,Duresky,proper_name_surname,0.0
22904,Durett,proper_name_surname,0.0
22905,Durette,proper_name_surname,0.0
22906,Durfee,proper_name_surname,0.002
22907,Durfey,proper_name_surname,0.0
22908,Durgan,proper_name_surname,0.001
22909,Durgin,proper_name_surname,0.001
22910,Durham,proper_name_surname,0.017
22911,Durhan,proper_name_surname,0.0
22912,Durian,proper_name_surname,0.0
22913,Durick,proper_name_surname,0.0
22914,Durie,proper_name_surname,0.0
22915,Durig,proper_name_surname,0.0
22916,Duriga,proper_name_surname,0.0
22917,During,proper_name_surname,0.0
22918,Durio,proper_name_surname,0.0
22919,Duris,proper_name_surname,0.0
22920,Durisseau,proper_name_surname,0.0
22921,Durk,proper_name_surname,0.0
22922,Durke,proper_name_surname,0.0
22923,Durkee,proper_name_surname,0.002
22924,Durkes,proper_name_surname,0.0
22925,Durkin,proper_name_surname,0.003
22926,Durkins,proper_name_surname,0.0
22927,Durland,proper_name_surname,0.0
22928,Durley,proper_name_surname,0.0
22929,Durling,proper_name_surname,0.0
22930,Durman,proper_name_surname,0.0
22931,Durnan,proper_name_surname,0.0
22932,Durnell,proper_name_surname,0.0
22933,Durney,proper_name_surname,0.0
22934,Durnford,proper_name_surname,0.0
22935,Durnil,proper_name_surname,0.0
22936,Durnin,proper_name_surname,0.0
22937,Durning,proper_name_surname,0.0
22938,Durniok,proper_name_surname,0.0
22939,Durocher,proper_name_surname,0.001
22940,Durol,proper_name_surname,0.0
22941,Duron,proper_name_surname,0.001
22942,Duropan,proper_name_surname,0.0
22943,Duroseau,proper_name_surname,0.0
22944,Duross,proper_name_surname,0.0
22945,Durough,proper_name_surname,0.0
22946,Durousseau,proper_name_surname,0.0
22947,Durpee,proper_name_surname,0.0
22948,Durphey,proper_name_surname,0.0
22949,Durr,proper_name_surname,0.003
22950,Durrah,proper_name_surname,0.001
22951,Durrance,proper_name_surname,0.0
22952,Durrani,proper_name_surname,0.0
22953,Durrant,proper_name_surname,0.001
22954,Durre,proper_name_surname,0.0
22955,Durrell,proper_name_surname,0.0
22956,Durrenberger,proper_name_surname,0.0
22957,Durrett,proper_name_surname,0.002
22958,Durrette,proper_name_surname,0.0
22959,Durrwachter,proper_name_surname,0.0
22960,Dursch,proper_name_surname,0.0
22961,Durso,proper_name_surname,0.001
22962,Durst,proper_name_surname,0.002
22963,Dursteler,proper_name_surname,0.0
22964,Durtsche,proper_name_surname,0.0
22965,Durtschi,proper_name_surname,0.0
22966,Durun,proper_name_surname,0.0
22967,Durupan,proper_name_surname,0.0
22968,Durward,proper_name_surname,0.0
22969,Duryea,proper_name_surname,0.001
22970,Duryee,proper_name_surname,0.0
22971,Dus,proper_name_surname,0.0
22972,Dusablon,proper_name_surname,0.0
22973,Dusak,proper_name_surname,0.0
22974,Dusatko,proper_name_surname,0.0
22975,Dusch,proper_name_surname,0.0
22976,Dusek,proper_name_surname,0.001
22977,Dusel,proper_name_surname,0.0
22978,Dusen,proper_name_surname,0.0
22979,Dusenberry,proper_name_surname,0.0
22980,Dusenbery,proper_name_surname,0.0
22981,Dusenbury,proper_name_surname,0.0
22982,Dusett,proper_name_surname,0.0
22983,Dush,proper_name_surname,0.0
22984,Dushaj,proper_name_surname,0.0
22985,Dushane,proper_name_surname,0.0
22986,Dushkin,proper_name_surname,0.0
22987,Dusi,proper_name_surname,0.0
22988,Dusik,proper_name_surname,0.0
22989,Dusing,proper_name_surname,0.0
22990,Duskey,proper_name_surname,0.0
22991,Duskin,proper_name_surname,0.0
22992,Dusky,proper_name_surname,0.0
22993,Duso,proper_name_surname,0.0
22994,Dussault,proper_name_surname,0.001
22995,Dusseault,proper_name_surname,0.0
22996,Dust,proper_name_surname,0.0
22997,Duster,proper_name_surname,0.0
22998,Dusti,proper_name_male,0.001
22999,Dustin,proper_name_male,0.103
23000,Dustman,proper_name_surname,0.0
23001,Duston,proper_name_surname,0.0
23002,Dusty,proper_name_male,0.007
23003,Dusza,proper_name_surname,0.0
23004,Duszynski,proper_name_surname,0.0
23005,Dutch,proper_name_surname,0.0
23006,Dutcher,proper_name_surname,0.002
23007,Dutchess,proper_name_surname,0.0
23008,Dutchover,proper_name_surname,0.0
23009,Dute,proper_name_surname,0.0
23010,Duteau,proper_name_surname,0.0
23011,Dutel,proper_name_surname,0.0
23012,Duthie,proper_name_surname,0.0
23013,Dutil,proper_name_surname,0.001
23014,Dutile,proper_name_surname,0.0
23015,Dutka,proper_name_surname,0.0
23016,Dutkiewicz,proper_name_surname,0.0
23017,Dutko,proper_name_surname,0.0
23018,Dutra,proper_name_surname,0.002
23019,Dutremble,proper_name_surname,0.0
23020,Dutro,proper_name_surname,0.0
23021,Dutrow,proper_name_surname,0.0
23022,Dutschmann,proper_name_surname,0.0
23023,Dutson,proper_name_surname,0.0
23024,Dutt,proper_name_surname,0.0
23025,Dutta,proper_name_surname,0.0
23026,Dutter,proper_name_surname,0.0
23027,Duttinger,proper_name_surname,0.0
23028,Dutton,proper_name_surname,0.007
23029,Duttry,proper_name_surname,0.0
23030,Duttweiler,proper_name_surname,0.0
23031,Duty,proper_name_surname,0.002
23032,Duva,proper_name_surname,0.0
23033,Duval,proper_name_surname,0.004
23034,Duvall,proper_name_surname,0.007
23035,Duve,proper_name_surname,0.0
23036,Duvel,proper_name_surname,0.0
23037,Duverne,proper_name_surname,0.0
23038,Duverney,proper_name_surname,0.0
23039,Duvernois,proper_name_surname,0.0
23040,Duwe,proper_name_surname,0.0
23041,Duwhite,proper_name_surname,0.0
23042,Dux,proper_name_surname,0.0
23043,Duxbury,proper_name_surname,0.0
23044,Duy,proper_name_surname,0.0
23045,Duyer,proper_name_surname,0.0
23046,Duzan,proper_name_surname,0.0
23047,Dvorak,proper_name_surname,0.002
23048,Dvorsky,proper_name_surname,0.0
23049,Dwaileebe,proper_name_surname,0.0
23050,Dwain,proper_name_male,0.005
23051,Dwan,proper_name_surname,0.0
23052,Dwana,proper_name_male,0.001
23053,Dwane,proper_name_surname,0.0
23054,Dwayne,proper_name_male,0.059
23055,Dweck,proper_name_surname,0.0
23056,Dwelle,proper_name_surname,0.0
23057,Dwelley,proper_name_surname,0.0
23058,Dwellingham,proper_name_surname,0.0
23059,Dwiggins,proper_name_surname,0.0
23060,Dwight,proper_name_male,0.058
23061,Dwinell,proper_name_surname,0.0
23062,Dwire,proper_name_surname,0.0
23063,Dworaczyk,proper_name_surname,0.0
23064,Dworak,proper_name_surname,0.0
23065,Dworkin,proper_name_surname,0.0
23066,Dwornik,proper_name_surname,0.0
23067,Dwyar,proper_name_surname,0.0
23068,Dwyer,proper_name_surname,0.009
23069,Dy,proper_name_surname,0.0
23070,Dyal,proper_name_surname,0.001
23071,Dyals,proper_name_surname,0.0
23072,Dyan,proper_name_male,0.002
23073,Dyar,proper_name_surname,0.001
23074,Dyas,proper_name_surname,0.0
23075,Dyba,proper_name_surname,0.0
23076,Dybala,proper_name_surname,0.0
23077,Dyce,proper_name_surname,0.0
23078,Dyche,proper_name_surname,0.0
23079,Dyches,proper_name_surname,0.0
23080,Dyck,proper_name_surname,0.001
23081,Dyckman,proper_name_surname,0.0
23082,Dycus,proper_name_surname,0.001
23083,Dyda,proper_name_surname,0.0
23084,Dydell,proper_name_surname,0.0
23085,Dydo,proper_name_surname,0.0
23086,Dye,proper_name_surname,0.011
23087,Dyen,proper_name_surname,0.0
23088,Dyer,proper_name_surname,0.021
23089,Dyers,proper_name_surname,0.0
23090,Dyess,proper_name_surname,0.001
23091,Dyett,proper_name_surname,0.0
23092,Dygert,proper_name_surname,0.0
23093,Dykas,proper_name_surname,0.0
23094,Dyke,proper_name_surname,0.002
23095,Dykema,proper_name_surname,0.001
23096,Dykeman,proper_name_surname,0.0
23097,Dykes,proper_name_surname,0.006
23098,Dykhoff,proper_name_surname,0.0
23099,Dykhouse,proper_name_surname,0.0
23100,Dykhuizen,proper_name_surname,0.0
23101,Dykstra,proper_name_surname,0.002
23102,Dyl,proper_name_surname,0.0
23103,Dylan,proper_name_male,0.016
23104,Dyle,proper_name_surname,0.0
23105,Dyll,proper_name_surname,0.0
23106,Dylla,proper_name_surname,0.0
23107,Dymek,proper_name_surname,0.0
23108,Dyment,proper_name_surname,0.0
23109,Dymke,proper_name_surname,0.0
23110,Dymond,proper_name_surname,0.0
23111,Dyner,proper_name_surname,0.0
23112,Dynes,proper_name_surname,0.0
23113,Dyreson,proper_name_surname,0.0
23114,Dyron,proper_name_surname,0.0
23115,Dyrstad,proper_name_surname,0.0
23116,Dys,proper_name_surname,0.0
23117,Dysart,proper_name_surname,0.001
23118,Dyser,proper_name_surname,0.0
23119,Dysinger,proper_name_surname,0.0
23120,Dyson,proper_name_surname,0.005
23121,Dzama,proper_name_surname,0.0
23122,Dziadek,proper_name_surname,0.0
23123,Dziak,proper_name_surname,0.0
23124,Dziduch,proper_name_surname,0.0
23125,Dziedzic,proper_name_surname,0.001
23126,Dziegielewski,proper_name_surname,0.0
23127,Dziekan,proper_name_surname,0.0
23128,Dzierzanowski,proper_name_surname,0.0
23129,Dziewanowski,proper_name_surname,0.0
23130,Dzinski,proper_name_surname,0.0
23131,Dziuba,proper_name_surname,0.0
23132,Dziuban,proper_name_surname,0.0
23133,Dziuk,proper_name_surname,0.0
23134,Dziurawiec,proper_name_surname,0.0
23135,Dzledzic,proper_name_surname,0.0
23136,Dzubak,proper_name_surname,0.0
23137,Dzurilla,proper_name_surname,0.0
23138,Dzurnak,proper_name_surname,0.0
23139,Dzuro,proper_name_surname,0.0
23140,Dzwonkowski,proper_name_surname,0.0
23141,Eaby,proper_name_surname,0.0
23142,Eacho,proper_name_surname,0.0
23143,Eachus,proper_name_surname,0.0
23144,Eacret,proper_name_surname,0.0
23145,Eaddy,proper_name_surname,0.001
23146,Eade,proper_name_surname,0.0
23147,Eadens,proper_name_surname,0.0
23148,Eader,proper_name_surname,0.0
23149,Eades,proper_name_surname,0.002
23150,Eadie,proper_name_surname,0.001
23151,Eads,proper_name_surname,0.002
23152,Eady,proper_name_surname,0.002
23153,Eafford,proper_name_surname,0.0
23154,Eagan,proper_name_surname,0.002
23155,Eagar,proper_name_surname,0.0
23156,Eagen,proper_name_surname,0.0
23157,Eager,proper_name_surname,0.001
23158,Eagin,proper_name_surname,0.0
23159,Eagle,proper_name_surname,0.003
23160,Eagleman,proper_name_surname,0.0
23161,Eaglen,proper_name_surname,0.0
23162,Eagles,proper_name_surname,0.0
23163,Eagleson,proper_name_surname,0.0
23164,Eagleston,proper_name_surname,0.0
23165,Eagleton,proper_name_surname,0.0
23166,Eaglin,proper_name_surname,0.001
23167,Eagon,proper_name_surname,0.0
23168,Eagy,proper_name_surname,0.0
23169,Eaker,proper_name_surname,0.001
23170,Eakes,proper_name_surname,0.001
23171,Eakin,proper_name_surname,0.001
23172,Eakins,proper_name_surname,0.001
23173,Eakle,proper_name_surname,0.0
23174,Eakles,proper_name_surname,0.0
23175,Eaks,proper_name_surname,0.0
23176,Ealand,proper_name_surname,0.0
23177,Ealey,proper_name_surname,0.001
23178,Ealick,proper_name_surname,0.0
23179,Ealley,proper_name_surname,0.0
23180,Ealy,proper_name_surname,0.001
23181,Eames,proper_name_surname,0.001
23182,Eanes,proper_name_surname,0.001
23183,Eanni,proper_name_surname,0.0
23184,Eans,proper_name_surname,0.0
23185,Eapen,proper_name_surname,0.0
23186,Ear,proper_name_surname,0.0
23187,Eardley,proper_name_surname,0.0
23188,Earehart,proper_name_surname,0.0
23189,Earenfight,proper_name_surname,0.0
23190,Eargle,proper_name_surname,0.0
23191,Earhart,proper_name_surname,0.001
23192,Earheart,proper_name_surname,0.0
23193,Earing,proper_name_surname,0.0
23194,Earl,proper_name_male,0.193
23195,Earle,proper_name_male,0.006
23196,Earlean,proper_name_male,0.002
23197,Earleen,proper_name_male,0.002
23198,Earlene,proper_name_male,0.012
23199,Earles,proper_name_surname,0.001
23200,Earley,proper_name_surname,0.004
23201,Earleywine,proper_name_surname,0.0
23202,Earlgy,proper_name_surname,0.0
23203,Earlie,proper_name_male,0.001
23204,Earline,proper_name_male,0.014
23205,Earll,proper_name_surname,0.0
23206,Earls,proper_name_surname,0.003
23207,Early,proper_name_surname,0.006
23208,Earlywine,proper_name_surname,0.0
23209,Earman,proper_name_surname,0.0
23210,Earnest,proper_name_male,0.031
23211,Earnestine,proper_name_male,0.012
23212,Earney,proper_name_surname,0.0
23213,Earnhardt,proper_name_surname,0.001
23214,Earnhart,proper_name_surname,0.0
23215,Earnheart,proper_name_surname,0.0
23216,Earnshaw,proper_name_surname,0.001
23217,Earp,proper_name_surname,0.001
23218,Earps,proper_name_surname,0.0
23219,Eartha,proper_name_male,0.003
23220,Earthly,proper_name_surname,0.0
23221,Earthman,proper_name_surname,0.0
23222,Earvin,proper_name_surname,0.0
23223,Earwood,proper_name_surname,0.001
23224,Eary,proper_name_surname,0.0
23225,Easdon,proper_name_surname,0.0
23226,Easey,proper_name_surname,0.0
23227,Eash,proper_name_surname,0.0
23228,Easker,proper_name_surname,0.0
23229,Easler,proper_name_surname,0.0
23230,Easley,proper_name_surname,0.007
